id,name,lat,lng
B0J074A6WG,超翔汽车充电站(阳光世纪城),33.35146,120.157
B0J0749ZY6,超翔汽车充电站(阳光世纪城),33.35146,120.157
B0J0748XKG,超翔汽车充电站(阳光世纪城),33.35146,120.157
B0J0747FQ1,超翔汽车充电站(阳光世纪城),33.35146,120.157
B0J0746SHW,超翔汽车充电站(阳光世纪城),33.35146,120.157
B0J0746SHV,超翔汽车充电站(阳光世纪城),33.35146,120.157
B0JKVZLDW0,中国石化汽车充电站(东环路充电站),33.369275,120.232415
B0KULBUP63,茶歇满电汽车充电站(欧风花街),33.34605,120.17402
B0KASHK18I,中国石化汽车充电站,33.369468,120.232903
B0HDRLUSBO,宝马充电站(宝马站锦程国际物流),33.365995,120.231202
B0FFIWM4ZZ,宝马充电站(宝马站盐城市科技馆),33.346297,120.168427
B0FFHLLQMY,普天新能源汽车充电站(盐城科技馆店),33.346489,120.167435
B0J2FX4Z5Q,特来电充电站(盐城市八大碗水岸尚街店停车场充电站),33.353938,120.150007
B0KUD19MNA,星星充电汽车充电站(星星充电-中泽市政建设),33.344743,120.19503
B0KG7LAY3N,云快充汽车充电站(盐城铭暖新能源),33.344512,120.19487
B0K2V4BD0U,南京能瑞汽车充电站(盐城国投商务楼站),33.34821,120.15979
B0KAZ5CEM3,广州蔚星汽车充电站(立迅能源盐南高新区阳光世纪城充电站),33.350205,120.154572
B0FFIWKWZ5,宝马充电站(宝马站老周食品),33.367143,120.234116
B0K2BBCFLM,中国石化汽车充电站(中石化盐城人民公园充电站),33.39273,120.126595
B0J0APB62B,特来电充电站(盐城市人民公园西侧停车场充电站),33.392722,120.126595
B0K6VSVLYC,汽车充电站(爱源充电高力家具港充电站),33.348134,120.156284
B0FFHJW7X0,普天新能源汽车充电站(江苏省盐南高新区店),33.344177,120.166435
B0FFHN20EQ,特来电充电站(特来电站如家盐马路店),33.377057,120.126598
B0I1AHEDLI,国家电网汽车充电站(江苏省盐城市盐都区聚龙湖公园),33.342738,120.166
B0K2VPBKTC,新电途汽车充电站(易充达观湖壹号西北门停车场充电站),33.34008,120.180916
B0KUCPHJWX,全地通充电桩汽车充电站(共享盐城跃南新苑西门汽车交流7千瓦),33.350014,120.14757
B0K3644MJ1,南京能瑞汽车充电站(盐城报社新闻中心站),33.342705,120.163895
B0JRFYJHUZ,国家电网汽车充电站(江苏省盐城市盐都区盐都车站),33.367379,120.129312
B0JKT7AZ8W,爱源充电惠海充电站,33.354111,120.140984
B0HKO9LZG1,星星充电汽车充电站(奥华国际家居生活广场),33.419512,120.132192
B0FFIVSJ24,宝马充电站(宝马站大润发先锋岛店),33.381258,120.122944
B0I0HLRML4,极氪能源汽车充电站(盐城金鹰国际购物中心聚龙湖店超充站),33.34126,120.16407
B0K6V6XYOV,蔚景云汽车充电站(盐城),33.4306,120.14262
B0I1CCCIX1,星星充电汽车充电站(美丽充-先锋岛国际广场充电站),33.380457,120.122276
B0J3VKSH72,国家电网汽车充电站(盐城市城南新区电动汽车服务中心交流),33.339282,120.197331
B0KGGN6PAZ,国家电网汽车充电站(江苏省盐城市城南新区新城充电站),33.338872,120.19765
B0KRT6OYD0,小鹏超级充电站(开放运营-小鹏S4超快充盐城金鹰奥莱城站),33.33871,120.17116
B0HAL53DRF,普天新能源充电站(聚龙湖公园店),33.338717,120.168763
B0HAL53DRF,普天新能源充电站(聚龙湖公园店),33.338717,120.168763
B0JA9ZGTDS,立牌共享充电站(江苏力达公司站),33.367167,120.243623
B0JDP6MR98,捷停车汽车充电站(盐城明城锦江大酒店室外地面充电站),33.338432,120.162751
B0IUDLL7WE,小鹏超级充电站(开放运营-小鹏超充盐城爱琴海购物公园站),33.423077,120.12987
B0KARP9W8N,全地通充电桩汽车充电站(共享盐城尚德商务楼地下停车场汽车充电桩),33.357975,120.2378
B0KRRYR9KI,灿辉新能源汽车充电站(南洋便民快充站),33.428871,120.233965
B0K1DLCZC8,立能充电站汽车充电站(公园生活家汽车快充站),33.428871,120.233965
B0JKBANM4U,爱源充电涵邦充电站,33.333727,120.181262
B0KGR5JXS1,星星充电汽车充电站(中石化-星星充电-世纪大道),33.342124,120.148338
B0KD34NLZL,南京能瑞汽车充电站(爱源充电涵邦充电站),33.333652,120.18127
B0JABLVISL,小鹏超级充电站(开放运营-小鹏S4超快充盐城盐都万达广场站),33.357315,120.128555
B0JAR76GD1,汽车充电站(中国石化盐城黄海路站),33.386039,120.115705
B0K2BBA3NS,中国石化汽车充电站(中石化盐城赣江路停车场充电站),33.336468,120.207436
B0J2TZSOK1,特来电充电站(盐城市赣江路停车场充电站),33.336456,120.207438
B0K1CNDKFH,新电途汽车充电站(易充达盐塘河公园充电站),33.333046,120.181786
B0IG1CFYQ6,国家电网汽车充电站(江苏省盐城市盐都区盐塘河公园公共充电站),33.33283,120.181145
B0I1AHF0HW,国家电网汽车充电站(江苏省盐城市盐都区盐塘河公园),33.332782,120.180935
B0KGR5MAJK,星星充电汽车充电站(中石化-星星充电-盐城金庭苑停车场),33.347117,120.137588
B0JDL7TQGI,星星充电汽车充电站(美丽充盐城万达智慧停车楼),33.355235,120.12843
B0IKA6NG74,星星充电汽车充电站(星星充电-盐城凤鸣缇香停车场),33.33357,120.168525
B0KGGN3PPL,国家电网汽车充电站(江苏省盐城市盐都区公交中心回车场),33.353898,120.129303
B0JULUQ2EL,充电站,33.353167,120.129626
B0K1394JQG,新电途汽车充电站(易充达串场河海阔路充电站),33.332767,120.197914
B0K2BBBD76,中国石化汽车充电站(中石化盐城先锋街道停车场充电站),33.37939,120.11388
B0J2TZVW2P,特来电充电站(盐城市亭湖区先锋街道停车场充电站),33.379396,120.113877
B0J2TZVW2P,特来电充电站(盐城市亭湖区先锋街道停车场充电站),33.379396,120.113877
B0K25PONZP,弘电e充汽车充电站(弘电e充·中远世纪广场超级充电站),33.340096,120.14645
B0J074F9YH,超翔汽车充电站(富贵春花园),33.420418,120.121615
B0KG9P3A0X,全地通充电桩汽车充电站(共享盐城康欣花园29号楼西汽车交流7千瓦),33.365022,120.249836
B0K6OPQP30,汽车充电站(蔚享天成青洋工业园汽车充电桩),33.449374,120.163552
B0J3RP0FGO,全地通充电桩汽车充电站(共享盐城康欣花园8号楼汽车交流7千瓦),33.361828,120.24841
B0HD2HC5UK,宝马充电站(宝马站文化艺术中心),33.332789,120.161247
B0HALS3Z88,宝马充电站(宝马站新能源产业园),33.349642,120.238612
B0G3TRP7V4,国家电网汽车充电站(盐城恒荣世家小区充电站),33.330324,120.168704
B0K2K5XAKN,云快充汽车充电站(盐城万达利),33.348319,120.238982
B0K2H1DHPW,星星充电汽车充电站(星星充电-盐城市金鼎装饰城),33.426954,120.122348
B0KD9PUWCE,驴充充汽车充电站(康乐苑61号楼),33.32767,120.17853
B0K2BB7NWN,中国石化汽车充电站(中石化盐城新弄里充电站地下停车场),33.32727,120.18839
B0G0SL30QL,特来电充电站(盐城新弄里充电站),33.327267,120.188395
B0KG19CHIG,汽车充电站(爱源充电胜利路体育公园站),33.326716,120.182245
B0KGCPX363,全地通充电桩汽车充电站(共享中南二期952车位汽车7千瓦),33.325886,120.18176
B0KG1LCHHI,爱源充电东方玄武站充电站,33.333591,120.146992
B0K36NZI78,云快充汽车充电站(靓点车饰汽车),33.356021,120.117999
B0FFJP72KM,宝马充电站(闵宇物流),33.336571,120.140084
B0K2RY8FGC,爱源新能源汽车充电站(爱源充电东方玄武站),33.333275,120.1465
B0J3UPUR00,全地通充电桩汽车充电站(共享盐城瑞城2号楼地下室1149车位汽车交流21千瓦),33.325138,120.181946
B0FFH71RC8,普天新能源汽车充电站(停车场店),33.354248,120.24979
B0J2TZ7ALC,特来电充电站(盐城市胜利路停车场充电站),33.324615,120.183903
B0J1YPFTI1,国家电网汽车充电站(江苏省盐城市盐都区服务中心交流),33.333712,120.143254
B0K6CKNICO,国家电网汽车充电站(江苏省盐城市盐都区盐龙公园东北门停车场1号充电站),33.358249,120.114601
